x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
0.789818,0.779887,0.770058,0.760332,0.750708,0.741187,0.731768,0.722452,0.713239,0.704128,0.69512,0.686214,0.677411,0.66871,0.660112,0.651616,0.643222,0.634931,0.626742,0.618655,0.61067,0.602787,0.595007,0.587328,0.579751,0.572277,0.564904,0.557633,0.550464,0.543396,0.53643,0.529565,0.522802,0.516141,0.50958,0.503121,0.496763,0.490507,0.484351,0.478296,0.472342,0.466489,0.460736,0.455085,0.449533,0.444083,0.438732,0.433482,0.428332,0.423283,0.418333,0.413483,0.408734,0.404084,0.399534,0.395083,0.390732,0.386481,0.382329,0.378276,0.374322,0.370468,0.366713,0.363057,0.359499,0.356041,0.352681,0.34942,0.346258,0.343194,0.340229,0.337363,0.334594,0.331924,0.329352,0.326879,0.324503,0.322226,0.320047,0.317965,0.315982,0.314096,0.312308,0.310618,0.309026,0.307531,0.306134,0.304835,0.303633,0.302529,0.301522,0.300613,0.299801,0.299087,0.29847,0.297951,0.297529,0.297204,0.296977,0.296847,0.296815
0.800059,0.790127,0.780298,0.770571,0.760946,0.751424,0.742004,0.732687,0.723472,0.714359,0.705348,0.69644,0.687634,0.67893,0.670329,0.661829,0.653432,0.645137,0.636944,0.628853,0.620864,0.612976,0.605191,0.597508,0.589926,0.582446,0.575068,0.567791,0.560616,0.553542,0.54657,0.5397,0.53293,0.526262,0.519695,0.51323,0.506865,0.500601,0.494438,0.488377,0.482415,0.476555,0.470795,0.465136,0.459578,0.454119,0.448762,0.443504,0.438347,0.43329,0.428332,0.423475,0.418718,0.414061,0.409503,0.405045,0.400687,0.396428,0.392268,0.388208,0.384248,0.380386,0.376624,0.372961,0.369397,0.365932,0.362566,0.359298,0.35613,0.35306,0.350088,0.347216,0.344441,0.341766,0.339188,0.336709,0.334329,0.332046,0.329862,0.327776,0.325788,0.323898,0.322106,0.320412,0.318816,0.317318,0.315918,0.314616,0.313411,0.312304,0.311295,0.310384,0.30957,0.308854,0.308236,0.307715,0.307292,0.306967,0.306739,0.306609,0.306576
0.810277,0.800345,0.790516,0.780788,0.771163,0.76164,0.752219,0.7429,0.733683,0.724568,0.715556,0.706645,0.697837,0.689131,0.680526,0.672024,0.663623,0.655325,0.647128,0.639033,0.63104,0.623149,0.615359,0.607671,0.600085,0.5926,0.585217,0.577935,0.570755,0.563676,0.556698,0.549822,0.543047,0.536373,0.5298,0.523328,0.516957,0.510687,0.504518,0.49845,0.492482,0.486615,0.480849,0.475183,0.469618,0.464153,0.458788,0.453524,0.44836,0.443296,0.438332,0.433468,0.428704,0.42404,0.419475,0.41501,0.410645,0.40638,0.402214,0.398147,0.39418,0.390312,0.386544,0.382874,0.379304,0.375833,0.37246,0.369187,0.366013,0.362937,0.35996,0.357082,0.354302,0.351622,0.349039,0.346555,0.34417,0.341883,0.339694,0.337604,0.335612,0.333718,0.331922,0.330225,0.328626,0.327124,0.325721,0.324416,0.323209,0.3221,0.321088,0.320175,0.31936,0.318642,0.318022,0.317501,0.317077,0.316751,0.316522,0.316392,0.316359
0.820476,0.810544,0.800714,0.790986,0.78136,0.771836,0.762414,0.753094,0.743876,0.734759,0.725745,0.716832,0.708022,0.699313,0.690706,0.682201,0.673797,0.665495,0.657295,0.649197,0.6412,0.633305,0.625512,0.61782,0.610229,0.60274,0.595352,0.588066,0.580881,0.573797,0.566814,0.559933,0.553153,0.546473,0.539895,0.533418,0.527041,0.520766,0.514591,0.508517,0.502543,0.49667,0.490898,0.485226,0.479655,0.474184,0.468813,0.463542,0.458372,0.453302,0.448331,0.443461,0.438691,0.434021,0.42945,0.424979,0.420608,0.416336,0.412164,0.408092,0.404118,0.400245,0.39647,0.392795,0.389219,0.385742,0.382364,0.379086,0.375906,0.372825,0.369843,0.36696,0.364176,0.36149,0.358903,0.356415,0.354025,0.351734,0.349542,0.347447,0.345452,0.343554,0.341755,0.340055,0.338452,0.336948,0.335542,0.334234,0.333025,0.331913,0.3309,0.329985,0.329168,0.328449,0.327828,0.327305,0.326881,0.326554,0.326325,0.326194,0.326162
0.830658,0.820725,0.810895,0.801167,0.79154,0.782015,0.772592,0.76327,0.754051,0.744933,0.735917,0.727003,0.71819,0.709479,0.700869,0.692362,0.683956,0.675651,0.667448,0.659346,0.651346,0.643448,0.635651,0.627955,0.620361,0.612868,0.605476,0.598185,0.590996,0.583908,0.57692,0.570034,0.563249,0.556565,0.549982,0.543499,0.537118,0.530837,0.524657,0.518577,0.512599,0.50672,0.500943,0.495265,0.489688,0.484211,0.478835,0.473559,0.468383,0.463307,0.458331,0.453455,0.448679,0.444003,0.439427,0.43495,0.430574,0.426296,0.422119,0.418041,0.414062,0.410183,0.406403,0.402723,0.399142,0.39566,0.392277,0.388994,0.385809,0.382724,0.379737,0.376849,0.374061,0.371371,0.36878,0.366287,0.363894,0.361599,0.359402,0.357305,0.355306,0.353405,0.351603,0.349899,0.348294,0.346787,0.345379,0.344069,0.342857,0.341744,0.340729,0.339812,0.338994,0.338273,0.337651,0.337128,0.336702,0.336375,0.336146,0.336015,0.335982
0.840822,0.83089,0.82106,0.811331,0.801703,0.792178,0.782754,0.773431,0.76421,0.755091,0.746074,0.737157,0.728343,0.71963,0.711018,0.702508,0.6941,0.685793,0.677587,0.669482,0.661479,0.653578,0.645777,0.638078,0.63048,0.622984,0.615588,0.608294,0.6011,0.594008,0.587017,0.580126,0.573337,0.566648,0.560061,0.553574,0.547188,0.540902,0.534717,0.528633,0.522649,0.516766,0.510983,0.505301,0.499719,0.494237,0.488855,0.483574,0.478393,0.473312,0.468331,0.46345,0.458668,0.453987,0.449406,0.444924,0.440542,0.43626,0.432078,0.427995,0.424011,0.420127,0.416343,0.412657,0.409072,0.405585,0.402198,0.39891,0.395721,0.392631,0.38964,0.386749,0.383956,0.381262,0.378667,0.376171,0.373774,0.371476,0.369276,0.367175,0.365173,0.363269,0.361464,0.359758,0.35815,0.356641,0.355231,0.353918,0.352705,0.35159,0.350573,0.349655,0.348835,0.348114,0.347491,0.346966,0.34654,0.346212,0.345982,0.345851,0.345818
0.850973,0.84104,0.831209,0.82148,0.811852,0.802326,0.792901,0.783578,0.774356,0.765235,0.756216,0.747298,0.738482,0.729767,0.721154,0.712642,0.704231,0.695921,0.687713,0.679606,0.6716,0.663696,0.655893,0.64819,0.640589,0.633089,0.62569,0.618393,0.611196,0.6041,0.597105,0.59021,0.583417,0.576724,0.570132,0.563641,0.557251,0.550961,0.544772,0.538683,0.532695,0.526807,0.52102,0.515333,0.509746,0.50426,0.498874,0.493588,0.488402,0.483316,0.47833,0.473445,0.468659,0.463973,0.459387,0.454901,0.450514,0.446227,0.44204,0.437953,0.433965,0.430076,0.426287,0.422598,0.419008,0.415517,0.412126,0.408833,0.405641,0.402547,0.399552,0.396657,0.39386,0.391163,0.388565,0.386065,0.383665,0.381363,0.379161,0.377057,0.375052,0.373146,0.371338,0.36963,0.368019,0.366508,0.365096,0.363782,0.362566,0.361449,0.360431,0.359512,0.358691,0.357968,0.357344,0.356819,0.356392,0.356063,0.355834,0.355702,0.355669
0.861109,0.851177,0.841346,0.831616,0.821988,0.812461,0.803035,0.793711,0.784488,0.775366,0.766346,0.757427,0.748609,0.739892,0.731277,0.722763,0.71435,0.706039,0.697828,0.689719,0.681711,0.673804,0.665998,0.658293,0.650689,0.643186,0.635784,0.628482,0.621282,0.614183,0.607184,0.600287,0.59349,0.586793,0.580198,0.573703,0.567309,0.561015,0.554822,0.548729,0.542737,0.536845,0.531053,0.525362,0.519771,0.514281,0.50889,0.5036,0.49841,0.49332,0.48833,0.48344,0.47865,0.47396,0.469369,0.464879,0.460488,0.456197,0.452006,0.447914,0.443922,0.44003,0.436237,0.432544,0.42895,0.425455,0.42206,0.418764,0.415567,0.41247,0.409472,0.406573,0.403774,0.401073,0.398471,0.395969,0.393566,0.391261,0.389056,0.386949,0.384942,0.383033,0.381223,0.379512,0.3779,0.376387,0.374973,0.373657,0.37244,0.371322,0.370302,0.369381,0.368559,0.367836,0.367211,0.366685,0.366257,0.365928,0.365698,0.365567,0.365534
0.871234,0.861301,0.85147,0.84174,0.832111,0.822583,0.813157,0.803832,0.794608,0.785485,0.776464,0.767543,0.758724,0.750006,0.741389,0.732874,0.724459,0.716145,0.707933,0.699821,0.691811,0.683901,0.676093,0.668385,0.660779,0.653273,0.645868,0.638564,0.631361,0.624259,0.617257,0.610356,0.603556,0.596856,0.590257,0.583759,0.577361,0.571064,0.564867,0.558771,0.552775,0.546879,0.541084,0.535389,0.529794,0.5243,0.518906,0.513612,0.508418,0.503324,0.49833,0.493436,0.488642,0.483948,0.479354,0.474859,0.470465,0.46617,0.461975,0.45788,0.453884,0.449988,0.446191,0.442494,0.438897,0.435399,0.432,0.428701,0.425501,0.4224,0.419399,0.416497,0.413694,0.410991,0.408387,0.405881,0.403475,0.401168,0.39896,0.396852,0.394842,0.392931,0.391119,0.389406,0.387792,0.386277,0.384861,0.383543,0.382325,0.381205,0.380184,0.379263,0.378439,0.377715,0.377089,0.376563,0.376135,0.375805,0.375575,0.375443,0.37541
0.881347,0.871414,0.861583,0.851852,0.842223,0.832695,0.823268,0.813942,0.804718,0.795594,0.786571,0.77765,0.768829,0.76011,0.751492,0.742974,0.734558,0.726242,0.718028,0.709915,0.701902,0.693991,0.68618,0.67847,0.670861,0.663353,0.655945,0.648639,0.641433,0.634328,0.627323,0.620419,0.613616,0.606914,0.600311,0.59381,0.587409,0.581108,0.574908,0.568809,0.562809,0.55691,0.551112,0.545413,0.539815,0.534317,0.52892,0.523622,0.518424,0.513327,0.508329,0.503432,0.498634,0.493937,0.489339,0.484841,0.480443,0.476145,0.471947,0.467848,0.463849,0.459949,0.456149,0.452449,0.448848,0.445347,0.441945,0.438643,0.43544,0.432337,0.429333,0.426428,0.423623,0.420916,0.418309,0.415802,0.413393,0.411084,0.408874,0.406762,0.404751,0.402838,0.401024,0.399309,0.397693,0.396177,0.394759,0.39344,0.39222,0.391099,0.390077,0.389155,0.38833,0.387605,0.386979,0.386452,0.386023,0.385694,0.385463,0.385331,0.385298
0.89145,0.881517,0.871685,0.861955,0.852325,0.842797,0.833369,0.824043,0.814817,0.805693,0.796669,0.787746,0.778925,0.770204,0.761585,0.753066,0.744648,0.736331,0.728115,0.72,0.711985,0.704072,0.696259,0.688547,0.680936,0.673425,0.666016,0.658707,0.651498,0.64439,0.637383,0.630477,0.623671,0.616966,0.610361,0.603856,0.597452,0.591149,0.584946,0.578843,0.572841,0.566939,0.561137,0.555436,0.549834,0.544333,0.538932,0.533631,0.528431,0.52333,0.518329,0.513429,0.508628,0.503927,0.499326,0.494825,0.490424,0.486123,0.481921,0.477819,0.473817,0.469914,0.466111,0.462408,0.458805,0.4553,0.451896,0.448591,0.445385,0.442279,0.439272,0.436365,0.433557,0.430848,0.428239,0.425729,0.423318,0.421007,0.418794,0.416681,0.414668,0.412753,0.410937,0.409221,0.407603,0.406085,0.404666,0.403346,0.402125,0.401003,0.39998,0.399056,0.398231,0.397505,0.396879,0.396351,0.395922,0.395592,0.395361,0.395229,0.395196
0.901543,0.891611,0.881779,0.872048,0.862418,0.852889,0.843461,0.834134,0.824908,0.815783,0.806758,0.797835,0.789012,0.78029,0.771669,0.763149,0.75473,0.746411,0.738194,0.730077,0.722061,0.714145,0.706331,0.698617,0.691004,0.683491,0.676079,0.668768,0.661558,0.654448,0.647438,0.640529,0.633721,0.627013,0.620406,0.613899,0.607492,0.601186,0.59498,0.588875,0.58287,0.576965,0.57116,0.565456,0.559852,0.554348,0.548944,0.54364,0.538436,0.533333,0.528329,0.523425,0.518622,0.513918,0.509314,0.50481,0.500406,0.496102,0.491897,0.487793,0.483788,0.479882,0.476077,0.472371,0.468765,0.465258,0.461851,0.458543,0.455335,0.452226,0.449217,0.446308,0.443497,0.440787,0.438175,0.435663,0.43325,0.430937,0.428723,0.426608,0.424592,0.422676,0.420858,0.41914,0.417522,0.416002,0.414582,0.41326,0.412038,0.410915,0.409891,0.408967,0.408141,0.407415,0.406787,0.406259,0.405829,0.405499,0.405268,0.405136,0.405103
0.911629,0.901696,0.891864,0.882133,0.872503,0.862973,0.853545,0.844217,0.83499,0.825864,0.816839,0.807915,0.799091,0.790368,0.781746,0.773225,0.764804,0.756485,0.748266,0.740147,0.73213,0.724213,0.716396,0.708681,0.701066,0.693551,0.686138,0.678824,0.671612,0.6645,0.657488,0.650577,0.643766,0.637056,0.630446,0.623937,0.617528,0.61122,0.605011,0.598903,0.592896,0.586988,0.581181,0.575474,0.569867,0.564361,0.558954,0.553648,0.548441,0.543335,0.538329,0.533422,0.528616,0.52391,0.519303,0.514797,0.51039,0.506083,0.501876,0.497769,0.493761,0.489854,0.486045,0.482337,0.478728,0.475219,0.47181,0.4685,0.465289,0.462179,0.459167,0.456255,0.453443,0.45073,0.448117,0.445603,0.443188,0.440873,0.438657,0.43654,0.434523,0.432605,0.430787,0.429067,0.427447,0.425927,0.424505,0.423183,0.421959,0.420836,0.419811,0.418885,0.418059,0.417332,0.416704,0.416175,0.415745,0.415415,0.415183,0.415051,0.415018
0.921706,0.911774,0.901942,0.89221,0.88258,0.87305,0.863621,0.854293,0.845066,0.835939,0.826913,0.817988,0.809163,0.800439,0.791816,0.783294,0.774872,0.766551,0.758331,0.750211,0.742192,0.734274,0.726456,0.718739,0.711122,0.703606,0.696191,0.688876,0.681661,0.674547,0.667533,0.66062,0.653808,0.647095,0.640484,0.633972,0.627561,0.62125,0.61504,0.608929,0.602919,0.59701,0.5912,0.585491,0.579882,0.574373,0.568964,0.563655,0.558446,0.553337,0.548329,0.54342,0.538611,0.533902,0.529293,0.524785,0.520375,0.516066,0.511857,0.507747,0.503737,0.499827,0.496017,0.492306,0.488695,0.485184,0.481772,0.47846,0.475248,0.472135,0.469122,0.466208,0.463394,0.460679,0.458064,0.455548,0.453132,0.450815,0.448597,0.446479,0.444461,0.442541,0.440721,0.439001,0.43738,0.435858,0.434435,0.433112,0.431888,0.430763,0.429737,0.428811,0.427984,0.427256,0.426628,0.426099,0.425669,0.425338,0.425106,0.424974,0.424941
0.931777,0.921844,0.912012,0.902281,0.89265,0.88312,0.873691,0.864362,0.855134,0.846007,0.83698,0.828054,0.819229,0.810504,0.80188,0.793357,0.784934,0.776612,0.76839,0.76027,0.752249,0.744329,0.73651,0.728792,0.721173,0.713656,0.706239,0.698922,0.691706,0.68459,0.677575,0.67066,0.663845,0.657131,0.650517,0.644004,0.637591,0.631278,0.625065,0.618953,0.612941,0.607029,0.601217,0.595506,0.589895,0.584383,0.578972,0.573661,0.56845,0.563339,0.558328,0.553418,0.548607,0.543896,0.539284,0.534773,0.530362,0.526051,0.521839,0.517727,0.513715,0.509803,0.505991,0.502278,0.498665,0.495152,0.491738,0.488424,0.48521,0.482095,0.47908,0.476165,0.473349,0.470632,0.468016,0.465498,0.46308,0.460762,0.458543,0.456424,0.454404,0.452483,0.450662,0.44894,0.447318,0.445795,0.444371,0.443047,0.441822,0.440697,0.439671,0.438744,0.437916,0.437188,0.436559,0.436029,0.435599,0.435268,0.435036,0.434904,0.434871
0.941841,0.931909,0.922076,0.912345,0.902714,0.893183,0.883754,0.874425,0.865196,0.856068,0.847041,0.838114,0.829288,0.820563,0.811938,0.803414,0.79499,0.786667,0.778445,0.770323,0.762301,0.75438,0.74656,0.73884,0.73122,0.723701,0.716283,0.708964,0.701747,0.694629,0.687612,0.680696,0.67388,0.667164,0.660548,0.654033,0.647618,0.641303,0.635089,0.628975,0.622961,0.617047,0.611233,0.60552,0.599907,0.594393,0.58898,0.583667,0.578454,0.573341,0.568328,0.563415,0.558602,0.553889,0.549276,0.544763,0.54035,0.536037,0.531823,0.527709,0.523695,0.519781,0.515967,0.512253,0.508638,0.505123,0.501707,0.498392,0.495176,0.492059,0.489043,0.486125,0.483308,0.48059,0.477972,0.475453,0.473034,0.470714,0.468494,0.466373,0.464352,0.46243,0.460608,0.458885,0.457262,0.455738,0.454313,0.452988,0.451763,0.450637,0.44961,0.448682,0.447854,0.447126,0.446496,0.445966,0.445536,0.445205,0.444973,0.44484,0.444807
0.9519,0.941967,0.932135,0.922403,0.912772,0.903241,0.893811,0.884482,0.875253,0.866124,0.857097,0.848169,0.839343,0.830617,0.821991,0.813466,0.805041,0.796717,0.788494,0.780371,0.772348,0.764426,0.756605,0.748883,0.741263,0.733742,0.726322,0.719003,0.711784,0.704665,0.697647,0.690729,0.683911,0.677193,0.670576,0.664059,0.657643,0.651326,0.64511,0.638994,0.632979,0.627063,0.621248,0.615532,0.609917,0.604402,0.598987,0.593673,0.588458,0.583343,0.578328,0.573413,0.568599,0.563884,0.559269,0.554754,0.550339,0.546024,0.541808,0.537693,0.533677,0.529761,0.525945,0.522229,0.518613,0.515096,0.511679,0.508362,0.505144,0.502026,0.499008,0.49609,0.493271,0.490551,0.487932,0.485412,0.482991,0.48067,0.478449,0.476327,0.474305,0.472382,0.470559,0.468835,0.467211,0.465686,0.464261,0.462935,0.461709,0.460582,0.459554,0.458626,0.457798,0.457069,0.456439,0.455909,0.455478,0.455147,0.454915,0.454782,0.454749
0.961953,0.95202,0.942188,0.932456,0.922825,0.913294,0.903863,0.894534,0.885304,0.876176,0.867147,0.85822,0.849392,0.840665,0.832039,0.823513,0.815088,0.806763,0.798539,0.790415,0.782391,0.774468,0.766646,0.758923,0.751301,0.74378,0.736359,0.729038,0.721818,0.714698,0.707678,0.700758,0.693939,0.68722,0.680602,0.674083,0.667665,0.661347,0.65513,0.649012,0.642995,0.637078,0.631261,0.625544,0.619927,0.61441,0.608994,0.603677,0.598461,0.593344,0.588328,0.583412,0.578595,0.573879,0.569262,0.564745,0.560329,0.556012,0.551795,0.547678,0.543661,0.539743,0.535926,0.532208,0.52859,0.525072,0.521653,0.518335,0.515116,0.511996,0.508977,0.506057,0.503237,0.500516,0.497895,0.495374,0.492952,0.49063,0.488408,0.486285,0.484262,0.482338,0.480514,0.478789,0.477164,0.475639,0.474213,0.472886,0.471659,0.470532,0.469504,0.468576,0.467747,0.467017,0.466387,0.465857,0.465426,0.465094,0.464862,0.464729,0.464696
0.972002,0.962069,0.952236,0.942504,0.932873,0.923342,0.913911,0.904581,0.895351,0.886222,0.877193,0.868265,0.859437,0.85071,0.842083,0.833557,0.82513,0.816805,0.80858,0.800455,0.79243,0.784506,0.776683,0.768959,0.761337,0.753814,0.746392,0.73907,0.731848,0.724727,0.717706,0.710785,0.703965,0.697245,0.690625,0.684105,0.677686,0.671366,0.665147,0.659029,0.65301,0.647091,0.641273,0.635554,0.629936,0.624418,0.619,0.613682,0.608464,0.603346,0.598328,0.59341,0.588592,0.583874,0.579256,0.574738,0.57032,0.566001,0.561783,0.557664,0.553646,0.549727,0.545908,0.542189,0.538569,0.53505,0.53163,0.52831,0.52509,0.521969,0.518948,0.516027,0.513206,0.510484,0.507862,0.50534,0.502917,0.500594,0.498371,0.496247,0.494223,0.492298,0.490473,0.488748,0.487122,0.485596,0.484169,0.482842,0.481615,0.480487,0.479458,0.478529,0.4777,0.47697,0.47634,0.475809,0.475378,0.475046,0.474814,0.474681,0.474648
0.982046,0.972113,0.96228,0.952548,0.942917,0.933385,0.923954,0.914624,0.905394,0.896264,0.887235,0.878307,0.869478,0.86075,0.852123,0.843596,0.835169,0.826843,0.818617,0.810491,0.802466,0.794541,0.786717,0.778992,0.771369,0.763845,0.756422,0.749099,0.741876,0.734754,0.727732,0.72081,0.713989,0.707267,0.700646,0.694125,0.687704,0.681384,0.675164,0.669043,0.663023,0.657103,0.651284,0.645564,0.639944,0.634425,0.629005,0.623686,0.618466,0.613347,0.608328,0.603408,0.598589,0.59387,0.58925,0.584731,0.580311,0.575992,0.571772,0.567652,0.563632,0.559712,0.555892,0.552171,0.548551,0.54503,0.541609,0.538288,0.535066,0.531944,0.528923,0.526,0.523178,0.520455,0.517832,0.515309,0.512885,0.510561,0.508337,0.506212,0.504187,0.502262,0.500436,0.49871,0.497084,0.495557,0.494129,0.492802,0.491574,0.490445,0.489416,0.488487,0.487657,0.486927,0.486297,0.485766,0.485334,0.485002,0.48477,0.484637,0.484604
0.992086,0.982153,0.97232,0.962588,0.952956,0.943425,0.933994,0.924663,0.915433,0.906303,0.897273,0.888344,0.879516,0.870787,0.862159,0.853631,0.845204,0.836877,0.828651,0.820524,0.812498,0.804573,0.796748,0.789023,0.781398,0.773873,0.766449,0.759125,0.751902,0.744779,0.737755,0.730833,0.72401,0.717287,0.710665,0.704143,0.697721,0.6914,0.685178,0.679057,0.673036,0.667114,0.661293,0.655572,0.649952,0.644431,0.63901,0.63369,0.628469,0.623348,0.618328,0.613407,0.608587,0.603866,0.599245,0.594724,0.590304,0.585983,0.581762,0.577641,0.57362,0.569698,0.565877,0.562155,0.558534,0.555012,0.551589,0.548267,0.545045,0.541922,0.538899,0.535976,0.533152,0.530429,0.527805,0.52528,0.522856,0.520531,0.518306,0.516181,0.514155,0.512229,0.510402,0.508676,0.507048,0.505521,0.504093,0.502765,0.501537,0.500408,0.499378,0.498449,0.497619,0.496888,0.496257,0.495726,0.495295,0.494963,0.49473,0.494597,0.494564
1.00212,0.99219,0.982357,0.972625,0.962993,0.953461,0.94403,0.934699,0.925468,0.916338,0.907308,0.898379,0.889549,0.880821,0.872192,0.863664,0.855236,0.846909,0.838681,0.830555,0.822528,0.814602,0.806776,0.79905,0.791424,0.783899,0.776474,0.76915,0.761925,0.754801,0.747777,0.740853,0.734029,0.727306,0.720683,0.71416,0.707737,0.701414,0.695192,0.689069,0.683047,0.677125,0.671302,0.66558,0.659958,0.654437,0.649015,0.643693,0.638471,0.633349,0.628328,0.623406,0.618584,0.613862,0.609241,0.604719,0.600297,0.595975,0.591753,0.587631,0.583608,0.579686,0.575863,0.572141,0.568518,0.564995,0.561572,0.558249,0.555025,0.551901,0.548878,0.545953,0.543129,0.540405,0.53778,0.535255,0.532829,0.530504,0.528278,0.526152,0.524125,0.522199,0.520372,0.518644,0.517017,0.515489,0.51406,0.512732,0.511503,0.510373,0.509344,0.508414,0.507583,0.506853,0.506222,0.50569,0.505259,0.504926,0.504694,0.504561,0.504528
1.01216,1.00222,0.99239,0.982658,0.973026,0.963494,0.954062,0.944731,0.9355,0.92637,0.91734,0.90841,0.89958,0.890851,0.882222,0.873694,0.865265,0.856937,0.848709,0.840582,0.832555,0.824628,0.816801,0.809075,0.801449,0.793923,0.786497,0.779171,0.771946,0.764821,0.757796,0.750872,0.744047,0.737323,0.730699,0.724175,0.717751,0.711427,0.705204,0.69908,0.693057,0.687134,0.681311,0.675588,0.669965,0.664442,0.659019,0.653696,0.648473,0.64335,0.638328,0.633405,0.628582,0.623859,0.619236,0.614713,0.61029,0.605967,0.601744,0.597621,0.593598,0.589675,0.585851,0.582127,0.578504,0.57498,0.571556,0.568232,0.565007,0.561883,0.558858,0.555933,0.553108,0.550383,0.547757,0.545231,0.542805,0.540479,0.538252,0.536126,0.534099,0.532171,0.530344,0.528616,0.526988,0.525459,0.52403,0.522701,0.521472,0.520342,0.519312,0.518382,0.517551,0.516821,0.516189,0.515658,0.515226,0.514894,0.514661,0.514528,0.514495
1.02219,1.01225,1.00242,0.992688,0.983056,0.973524,0.964092,0.954761,0.94553,0.936399,0.927369,0.918438,0.909609,0.900879,0.89225,0.883721,0.875292,0.866963,0.858735,0.850607,0.842579,0.834652,0.826824,0.819097,0.811471,0.803944,0.796518,0.789191,0.781965,0.77484,0.767814,0.760889,0.754063,0.747338,0.740713,0.734188,0.727764,0.721439,0.715215,0.70909,0.703066,0.697142,0.691318,0.685594,0.67997,0.674446,0.669022,0.663699,0.658475,0.653351,0.648327,0.643404,0.63858,0.633856,0.629232,0.624709,0.620285,0.615961,0.611737,0.607613,0.603589,0.599664,0.59584,0.592115,0.588491,0.584966,0.581541,0.578216,0.574991,0.571866,0.56884,0.565915,0.563089,0.560363,0.557736,0.55521,0.552783,0.550456,0.548229,0.546102,0.544074,0.542146,0.540318,0.53859,0.536961,0.535432,0.534003,0.532674,0.531444,0.530314,0.529284,0.528353,0.527522,0.526791,0.52616,0.525628,0.525196,0.524864,0.524631,0.524498,0.524465
1.03221,1.02228,1.01245,1.00272,0.993083,0.983551,0.974119,0.964788,0.955556,0.946425,0.937395,0.928464,0.919634,0.910904,0.902274,0.893745,0.885316,0.876987,0.868758,0.86063,0.852601,0.844673,0.836846,0.829118,0.821491,0.813963,0.806536,0.79921,0.791983,0.784856,0.77783,0.770904,0.764078,0.757352,0.750726,0.744201,0.737775,0.73145,0.725225,0.7191,0.713075,0.70715,0.701325,0.6956,0.689975,0.684451,0.679026,0.673701,0.668477,0.663352,0.658327,0.653403,0.648578,0.643854,0.639229,0.634704,0.63028,0.625955,0.62173,0.617605,0.61358,0.609655,0.60583,0.602104,0.598479,0.594954,0.591528,0.588202,0.584976,0.58185,0.578824,0.575898,0.573071,0.570344,0.567717,0.56519,0.562763,0.560436,0.558208,0.55608,0.554052,0.552124,0.550295,0.548566,0.546937,0.545408,0.543978,0.542648,0.541418,0.540288,0.539258,0.538327,0.537496,0.536764,0.536133,0.535601,0.535169,0.534836,0.534604,0.534471,0.534437
1.04224,1.03231,1.02247,1.01274,1.00311,0.993576,0.984144,0.974812,0.965581,0.95645,0.947419,0.938488,0.929657,0.920927,0.912297,0.903767,0.895338,0.887008,0.878779,0.87065,0.862622,0.854693,0.846865,0.839137,0.831509,0.823981,0.816553,0.809226,0.801999,0.794872,0.787845,0.780918,0.774091,0.767365,0.760738,0.754212,0.747786,0.74146,0.735234,0.729108,0.723082,0.717157,0.711331,0.705605,0.69998,0.694454,0.689029,0.683704,0.678478,0.673353,0.668327,0.663402,0.658577,0.653851,0.649226,0.6447,0.640275,0.635949,0.631724,0.627598,0.623572,0.619646,0.615821,0.612095,0.608468,0.604942,0.601516,0.598189,0.594963,0.591836,0.588809,0.585882,0.583055,0.580328,0.5777,0.575173,0.572745,0.570417,0.568189,0.56606,0.564032,0.562103,0.560274,0.558545,0.556915,0.555386,0.553956,0.552626,0.551395,0.550265,0.549234,0.548303,0.547472,0.54674,0.546108,0.545576,0.545144,0.544812,0.544579,0.544446,0.544413
1.05226,1.04233,1.0325,1.02276,1.01313,1.0036,0.994166,0.984834,0.975603,0.966471,0.95744,0.948509,0.939679,0.930948,0.922318,0.913788,0.905358,0.897028,0.888799,0.880669,0.87264,0.864711,0.856882,0.849154,0.841525,0.833997,0.826569,0.819241,0.812013,0.804886,0.797858,0.790931,0.784103,0.777376,0.770749,0.764222,0.757796,0.751469,0.745242,0.739116,0.733089,0.727163,0.721337,0.71561,0.709984,0.704458,0.699032,0.693706,0.688479,0.683353,0.678327,0.673401,0.668575,0.663849,0.659223,0.654697,0.65027,0.645944,0.641718,0.637592,0.633565,0.629639,0.625812,0.622085,0.618459,0.614932,0.611505,0.608178,0.604951,0.601823,0.598796,0.595868,0.593041,0.590313,0.587685,0.585157,0.582728,0.5804,0.578171,0.576042,0.574013,0.572084,0.570255,0.568525,0.566895,0.565365,0.563935,0.562605,0.561374,0.560243,0.559212,0.558281,0.55745,0.556718,0.556086,0.555554,0.555122,0.554789,0.554556,0.554423,0.55439
