x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200
4.32732e-31,0.00440066,0.00880077,0.0131998,0.0175971,0.0219923,0.0263846,0.0307737,0.0351589,0.0395397,0.0439156,0.048286,0.0526503,0.0570081,0.0613587,0.0657017,0.0700366,0.0743627,0.0786795,0.0829866,0.0872835,0.0915695,0.0958442,0.100107,0.104358,0.108595,0.11282,0.11703,0.121227,0.125408,0.129574,0.133725,0.137859,0.141976,0.146077,0.15016,0.154224,0.158271,0.162298,0.166306,0.170294,0.174262,0.17821,0.182136,0.186042,0.189925,0.193786,0.197625,0.20144,0.205233,0.209002,0.212747,0.216467,0.220163,0.223835,0.22748,0.231101,0.234695,0.238263,0.241805,0.24532,0.248808,0.252269,0.255702,0.259108,0.262485,0.265835,0.269156,0.272448,0.275712,0.278946,0.282152,0.285328,0.288474,0.291591,0.294678,0.297735,0.300761,0.303758,0.306724,0.30966,0.312565,0.315439,0.318283,0.321096,0.323878,0.326629,0.329349,0.332038,0.334696,0.337323,0.339919,0.342484,0.345017,0.347519,0.349991,0.352431,0.35484,0.357218,0.359565,0.361881,0.364166,0.36642,0.368644,0.370837,0.372999,0.37513,0.377232,0.379303,0.381343,0.383354,0.385334,0.387285,0.389205,0.391096,0.392958,0.39479,0.396593,0.398367,0.400112,0.401828,0.403516,0.405175,0.406806,0.408409,0.409984,0.411532,0.413051,0.414544,0.416009,0.417447,0.418859,0.420244,0.421602,0.422935,0.424241,0.425522,0.426777,0.428007,0.429211,0.430391,0.431546,0.432676,0.433782,0.434865,0.435923,0.436957,0.437968,0.438956,0.439921,0.440863,0.441782,0.442679,0.443554,0.444407,0.445238,0.446047,0.446835,0.447602,0.448348,0.449073,0.449777,0.450461,0.451125,0.451769,0.452393,0.452997,0.453581,0.454147,0.454693,0.45522,0.455728,0.456217,0.456688,0.45714,0.457574,0.45799,0.458388,0.458768,0.45913,0.459475,0.459802,0.460112,0.460404,0.460679,0.460937,0.461178,0.461401,0.461608,0.461799,0.461972,0.462129,0.462269,0.462392,0.462499,0.46259,0.462663,0.462721,0.462762,0.462787,0.462795
4.3219e-31,0.00439515,0.00878976,0.0131833,0.0175751,0.0219648,0.0263517,0.0307353,0.035115,0.0394904,0.0438609,0.0482258,0.0525848,0.0569372,0.0612825,0.0656202,0.0699497,0.0742706,0.0785822,0.0828841,0.0871758,0.0914567,0.0957263,0.0999842,0.10423,0.108462,0.112682,0.116888,0.121079,0.125256,0.129417,0.133563,0.137693,0.141806,0.145901,0.14998,0.15404,0.158082,0.162105,0.166109,0.170093,0.174057,0.178001,0.181923,0.185824,0.189704,0.193561,0.197396,0.201209,0.204998,0.208763,0.212505,0.216222,0.219915,0.223583,0.227225,0.230843,0.234434,0.237999,0.241539,0.245051,0.248536,0.251995,0.255426,0.258829,0.262204,0.265551,0.26887,0.272161,0.275422,0.278655,0.281859,0.285033,0.288178,0.291293,0.294379,0.297434,0.30046,0.303455,0.30642,0.309355,0.312259,0.315133,0.317976,0.320788,0.323569,0.32632,0.32904,0.331728,0.334386,0.337013,0.339608,0.342173,0.344706,0.347209,0.34968,0.352121,0.35453,0.356908,0.359256,0.361573,0.363858,0.366113,0.368337,0.370531,0.372694,0.374827,0.376929,0.379001,0.381042,0.383054,0.385036,0.386987,0.388909,0.390802,0.392665,0.394498,0.396303,0.398078,0.399825,0.401543,0.403232,0.404893,0.406526,0.408131,0.409707,0.411257,0.412778,0.414272,0.41574,0.41718,0.418593,0.41998,0.421341,0.422675,0.423984,0.425266,0.426523,0.427755,0.428962,0.430144,0.431301,0.432433,0.433542,0.434626,0.435686,0.436723,0.437736,0.438726,0.439693,0.440637,0.441558,0.442457,0.443334,0.444189,0.445022,0.445833,0.446623,0.447392,0.44814,0.448867,0.449573,0.450259,0.450924,0.45157,0.452195,0.452801,0.453387,0.453954,0.454502,0.45503,0.45554,0.456031,0.456503,0.456957,0.457392,0.45781,0.458209,0.45859,0.458953,0.459299,0.459627,0.459938,0.460231,0.460507,0.460766,0.461007,0.461232,0.46144,0.46163,0.461804,0.461962,0.462102,0.462226,0.462333,0.462424,0.462498,0.462556,0.462597,0.462622,0.46263
4.31651e-31,0.00438967,0.00877879,0.0131668,0.0175532,0.0219374,0.0263188,0.030697,0.0350713,0.0394413,0.0438063,0.0481659,0.0525195,0.0568665,0.0612065,0.0655389,0.0698632,0.0741788,0.0784852,0.082782,0.0870685,0.0913443,0.0956089,0.0998617,0.104102,0.10833,0.112545,0.116745,0.120932,0.125104,0.129261,0.133402,0.137527,0.141635,0.145727,0.149801,0.153857,0.157894,0.161913,0.165913,0.169893,0.173853,0.177792,0.181711,0.185608,0.189484,0.193338,0.197169,0.200977,0.204763,0.208525,0.212263,0.215977,0.219667,0.223332,0.226971,0.230586,0.234174,0.237737,0.241273,0.244783,0.248266,0.251721,0.25515,0.258551,0.261924,0.265269,0.268586,0.271874,0.275134,0.278365,0.281567,0.284739,0.287883,0.290996,0.29408,0.297135,0.300159,0.303153,0.306117,0.309051,0.311954,0.314827,0.317669,0.320481,0.323262,0.326012,0.328731,0.331419,0.334077,0.336703,0.339299,0.341863,0.344397,0.346899,0.349371,0.351811,0.354221,0.3566,0.358948,0.361265,0.363551,0.365807,0.368032,0.370226,0.37239,0.374523,0.376626,0.378699,0.380742,0.382755,0.384738,0.386691,0.388614,0.390508,0.392372,0.394207,0.396013,0.39779,0.399538,0.401258,0.402949,0.404611,0.406246,0.407852,0.409431,0.410982,0.412505,0.414001,0.41547,0.416913,0.418328,0.419717,0.421079,0.422416,0.423726,0.425011,0.42627,0.427504,0.428713,0.429897,0.431056,0.43219,0.433301,0.434387,0.435449,0.436488,0.437503,0.438495,0.439464,0.44041,0.441334,0.442235,0.443114,0.443971,0.444806,0.445619,0.446411,0.447182,0.447931,0.44866,0.449368,0.450056,0.450723,0.45137,0.451998,0.452605,0.453193,0.453762,0.454311,0.454841,0.455352,0.455844,0.456318,0.456773,0.45721,0.457628,0.458029,0.458411,0.458776,0.459123,0.459452,0.459763,0.460058,0.460334,0.460594,0.460837,0.461062,0.46127,0.461462,0.461636,0.461794,0.461935,0.46206,0.462167,0.462258,0.462333,0.462391,0.462432,0.462457,0.462465
4.31113e-31,0.0043842,0.00876785,0.0131504,0.0175313,0.0219101,0.0262861,0.0306588,0.0350277,0.0393923,0.0437519,0.0481061,0.0524544,0.0567961,0.0611308,0.0654579,0.0697769,0.0740873,0.0783886,0.0826802,0.0869616,0.0912323,0.0954918,0.0997396,0.103975,0.108198,0.112408,0.116604,0.120786,0.124953,0.129105,0.133241,0.137362,0.141466,0.145552,0.149622,0.153674,0.157707,0.161721,0.165717,0.169693,0.173649,0.177584,0.181499,0.185392,0.189264,0.193114,0.196942,0.200747,0.204529,0.208288,0.212022,0.215733,0.21942,0.223081,0.226718,0.230329,0.233915,0.237475,0.241008,0.244515,0.247996,0.251449,0.254875,0.258274,0.261644,0.264987,0.268302,0.271588,0.274846,0.278075,0.281275,0.284446,0.287588,0.2907,0.293783,0.296836,0.299859,0.302852,0.305815,0.308748,0.31165,0.314522,0.317363,0.320174,0.322954,0.325704,0.328423,0.331111,0.333768,0.336394,0.338989,0.341554,0.344087,0.34659,0.349062,0.351503,0.353913,0.356292,0.35864,0.360958,0.363245,0.365501,0.367726,0.369922,0.372086,0.374221,0.376325,0.378399,0.380442,0.382456,0.38444,0.386394,0.388319,0.390214,0.39208,0.393916,0.395724,0.397502,0.399252,0.400973,0.402666,0.40433,0.405966,0.407574,0.409155,0.410707,0.412233,0.413731,0.415201,0.416646,0.418063,0.419454,0.420818,0.422157,0.423469,0.424756,0.426017,0.427253,0.428464,0.42965,0.430811,0.431948,0.43306,0.434148,0.435213,0.436253,0.437271,0.438265,0.439236,0.440184,0.441109,0.442013,0.442893,0.443752,0.444589,0.445404,0.446198,0.446971,0.447722,0.448453,0.449163,0.449853,0.450522,0.451171,0.4518,0.452409,0.452998,0.453568,0.454119,0.454651,0.455164,0.455657,0.456132,0.456589,0.457027,0.457447,0.457848,0.458232,0.458598,0.458946,0.459276,0.459589,0.459884,0.460162,0.460422,0.460665,0.460891,0.461101,0.461293,0.461468,0.461626,0.461768,0.461892,0.462,0.462092,0.462166,0.462224,0.462266,0.462291,0.462299
4.30577e-31,0.00437875,0.00875695,0.0131341,0.0175095,0.0218829,0.0262534,0.0306208,0.0349843,0.0393434,0.0436977,0.0480466,0.0523895,0.0567259,0.0610553,0.0653772,0.069691,0.0739962,0.0782922,0.0825787,0.086855,0.0911206,0.0953751,0.0996179,0.103849,0.108066,0.112271,0.116462,0.12064,0.124802,0.128949,0.133081,0.137197,0.141296,0.145379,0.149444,0.153491,0.15752,0.161531,0.165522,0.169494,0.173445,0.177377,0.181288,0.185177,0.189046,0.192892,0.196716,0.200517,0.204296,0.208051,0.211782,0.21549,0.219173,0.222832,0.226465,0.230074,0.233656,0.237213,0.240744,0.244249,0.247726,0.251177,0.254601,0.257997,0.261366,0.264706,0.268019,0.271304,0.274559,0.277787,0.280985,0.284154,0.287294,0.290405,0.293486,0.296538,0.29956,0.302552,0.305513,0.308445,0.311347,0.314218,0.317058,0.319869,0.322648,0.325397,0.328115,0.330803,0.33346,0.336086,0.338681,0.341246,0.343779,0.346282,0.348754,0.351195,0.353605,0.355984,0.358333,0.360651,0.362939,0.365196,0.367422,0.369618,0.371783,0.373918,0.376023,0.378098,0.380143,0.382158,0.384143,0.386099,0.388024,0.389921,0.391788,0.393626,0.395435,0.397215,0.398966,0.400689,0.402383,0.404049,0.405687,0.407296,0.408879,0.410433,0.41196,0.41346,0.414933,0.416379,0.417798,0.419191,0.420557,0.421898,0.423212,0.424501,0.425764,0.427002,0.428215,0.429403,0.430566,0.431705,0.432819,0.433909,0.434976,0.436019,0.437038,0.438034,0.439007,0.439957,0.440885,0.44179,0.442673,0.443534,0.444373,0.44519,0.445986,0.44676,0.447513,0.448246,0.448958,0.449649,0.45032,0.450971,0.451601,0.452212,0.452803,0.453375,0.453927,0.454461,0.454975,0.45547,0.455946,0.456404,0.456844,0.457265,0.457668,0.458053,0.458419,0.458768,0.4591,0.459413,0.459709,0.459988,0.460249,0.460493,0.46072,0.46093,0.461123,0.461299,0.461457,0.461599,0.461725,0.461833,0.461925,0.462,0.462058,0.462099,0.462124,0.462133
4.30043e-31,0.00437332,0.00874609,0.0131178,0.0174878,0.0218557,0.0262209,0.0305828,0.034941,0.0392948,0.0436437,0.0479872,0.0523248,0.056656,0.0609801,0.0652967,0.0696053,0.0739053,0.0781962,0.0824775,0.0867487,0.0910093,0.0952588,0.0994966,0.103722,0.107935,0.112135,0.116322,0.120494,0.124652,0.128794,0.132922,0.137033,0.141128,0.145206,0.149266,0.153309,0.157334,0.16134,0.165327,0.169295,0.173243,0.17717,0.181077,0.184963,0.188827,0.19267,0.196491,0.200288,0.204063,0.207815,0.211543,0.215248,0.218928,0.222583,0.226213,0.229819,0.233399,0.236953,0.240481,0.243983,0.247458,0.250906,0.254328,0.257721,0.261088,0.264426,0.267737,0.271019,0.274273,0.277499,0.280695,0.283863,0.287002,0.290111,0.293191,0.296241,0.299261,0.302252,0.305213,0.308143,0.311044,0.313914,0.316754,0.319564,0.322343,0.325091,0.327809,0.330496,0.333153,0.335779,0.338374,0.340938,0.343471,0.345974,0.348446,0.350887,0.353298,0.355678,0.358027,0.360346,0.362634,0.364891,0.367118,0.369315,0.371481,0.373617,0.375723,0.377799,0.379845,0.381861,0.383847,0.385803,0.387731,0.389628,0.391497,0.393336,0.395146,0.396928,0.39868,0.400405,0.4021,0.403768,0.405407,0.407019,0.408603,0.410159,0.411688,0.41319,0.414664,0.416112,0.417533,0.418928,0.420296,0.421639,0.422955,0.424246,0.425511,0.426751,0.427966,0.429156,0.430321,0.431462,0.432578,0.433671,0.434739,0.435784,0.436805,0.437804,0.438779,0.439731,0.44066,0.441567,0.442452,0.443315,0.444156,0.444975,0.445773,0.446549,0.447304,0.448038,0.448752,0.449445,0.450118,0.45077,0.451403,0.452015,0.452608,0.453181,0.453735,0.45427,0.454785,0.455282,0.45576,0.456219,0.45666,0.457082,0.457486,0.457872,0.45824,0.458591,0.458923,0.459237,0.459535,0.459814,0.460076,0.460321,0.460549,0.460759,0.460953,0.461129,0.461288,0.461431,0.461556,0.461665,0.461757,0.461832,0.461891,0.461932,0.461958,0.461966
4.29511e-31,0.0043679,0.00873527,0.0131015,0.0174662,0.0218287,0.0261885,0.030545,0.0348978,0.0392463,0.0435899,0.0479281,0.0522604,0.0565863,0.0609051,0.0652165,0.0695199,0.0738147,0.0781005,0.0823767,0.0866429,0.0908984,0.0951429,0.0993757,0.103596,0.107805,0.112,0.116181,0.120349,0.124502,0.12864,0.132763,0.136869,0.14096,0.145033,0.149089,0.153128,0.157149,0.16115,0.165133,0.169097,0.173041,0.176964,0.180867,0.184749,0.18861,0.192449,0.196266,0.20006,0.203832,0.20758,0.211305,0.215006,0.218683,0.222335,0.225962,0.229565,0.233142,0.236693,0.240219,0.243718,0.24719,0.250636,0.254055,0.257447,0.260811,0.264147,0.267456,0.270736,0.273988,0.277212,0.280407,0.283573,0.28671,0.289817,0.292896,0.295945,0.298964,0.301953,0.304913,0.307843,0.310742,0.313612,0.316451,0.31926,0.322038,0.324786,0.327503,0.33019,0.332846,0.335472,0.338067,0.340631,0.343164,0.345667,0.348139,0.350581,0.352992,0.355372,0.357721,0.36004,0.362329,0.364587,0.366815,0.369012,0.371179,0.373316,0.375423,0.3775,0.379546,0.381564,0.383551,0.385509,0.387437,0.389336,0.391206,0.393046,0.394858,0.396641,0.398395,0.400121,0.401818,0.403488,0.405129,0.406742,0.408328,0.409886,0.411416,0.41292,0.414396,0.415846,0.417269,0.418665,0.420036,0.42138,0.422698,0.423991,0.425258,0.4265,0.427717,0.428909,0.430076,0.431219,0.432337,0.433432,0.434502,0.435549,0.436573,0.437573,0.43855,0.439504,0.440436,0.441345,0.442231,0.443096,0.443939,0.44476,0.445559,0.446338,0.447095,0.447831,0.448546,0.449241,0.449915,0.45057,0.451204,0.451818,0.452412,0.452987,0.453542,0.454079,0.454596,0.455094,0.455573,0.456034,0.456476,0.456899,0.457305,0.457692,0.458061,0.458412,0.458746,0.459061,0.459359,0.45964,0.459903,0.460148,0.460377,0.460588,0.460782,0.460959,0.461119,0.461262,0.461388,0.461497,0.461589,0.461664,0.461723,0.461765,0.46179,0.461798
4.2898e-31,0.00436251,0.00872448,0.0130854,0.0174446,0.0218018,0.0261562,0.0305074,0.0348548,0.0391979,0.0435362,0.0478691,0.0521962,0.0565168,0.0608304,0.0651366,0.0694348,0.0737245,0.0780051,0.0822763,0.0865373,0.0907878,0.0950273,0.0992552,0.103471,0.107674,0.111865,0.116041,0.120204,0.124353,0.128486,0.132604,0.136706,0.140792,0.144861,0.148913,0.152947,0.156964,0.160961,0.16494,0.1689,0.172839,0.176759,0.180658,0.184536,0.188393,0.192229,0.196042,0.199833,0.203601,0.207346,0.211067,0.214765,0.218438,0.222088,0.225712,0.229312,0.232886,0.236434,0.239957,0.243453,0.246924,0.250367,0.253783,0.257173,0.260535,0.263869,0.267175,0.270454,0.273704,0.276926,0.280119,0.283283,0.286418,0.289525,0.292602,0.295649,0.298667,0.301655,0.304614,0.307543,0.310441,0.31331,0.316148,0.318956,0.321734,0.324481,0.327198,0.329885,0.332541,0.335166,0.337761,0.340325,0.342858,0.345361,0.347833,0.350275,0.352686,0.355067,0.357417,0.359736,0.362025,0.364284,0.366512,0.36871,0.370878,0.373016,0.375123,0.377201,0.379249,0.381267,0.383256,0.385214,0.387144,0.389044,0.390915,0.392757,0.39457,0.396355,0.398111,0.399838,0.401537,0.403208,0.40485,0.406465,0.408052,0.409612,0.411145,0.41265,0.414128,0.41558,0.417005,0.418403,0.419775,0.421121,0.422442,0.423736,0.425005,0.426249,0.427468,0.428662,0.429831,0.430976,0.432097,0.433193,0.434266,0.435315,0.43634,0.437342,0.438321,0.439277,0.440211,0.441122,0.44201,0.442877,0.443722,0.444545,0.445346,0.446126,0.446885,0.447623,0.44834,0.449037,0.449713,0.450369,0.451004,0.45162,0.452216,0.452793,0.45335,0.453887,0.454406,0.454905,0.455386,0.455848,0.456291,0.456716,0.457123,0.457511,0.457881,0.458233,0.458568,0.458884,0.459183,0.459465,0.459729,0.459975,0.460204,0.460416,0.46061,0.460788,0.460948,0.461092,0.461218,0.461328,0.46142,0.461496,0.461555,0.461597,0.461622,0.46163
4.28451e-31,0.00435713,0.00871372,0.0130692,0.0174231,0.0217749,0.026124,0.0304698,0.0348119,0.0391497,0.0434827,0.0478104,0.0521321,0.0564475,0.0607559,0.0650569,0.06935,0.0736345,0.0779101,0.0821761,0.0864321,0.0906777,0.0949121,0.0991351,0.103346,0.107545,0.11173,0.115902,0.12006,0.124204,0.128333,0.132446,0.136544,0.140625,0.14469,0.148737,0.152767,0.156779,0.160773,0.164748,0.168703,0.172639,0.176555,0.18045,0.184324,0.188177,0.192009,0.195818,0.199606,0.20337,0.207112,0.21083,0.214525,0.218195,0.221841,0.225463,0.229059,0.23263,0.236176,0.239696,0.24319,0.246658,0.250098,0.253513,0.2569,0.260259,0.263591,0.266896,0.270172,0.27342,0.27664,0.279832,0.282994,0.286128,0.289233,0.292308,0.295354,0.298371,0.301358,0.304316,0.307243,0.310141,0.313009,0.315846,0.318654,0.321431,0.324178,0.326894,0.32958,0.332236,0.334861,0.337455,0.340019,0.342553,0.345056,0.347528,0.34997,0.352381,0.354762,0.357112,0.359432,0.361722,0.363981,0.36621,0.368409,0.370577,0.372716,0.374824,0.376903,0.378952,0.380971,0.382961,0.384921,0.386852,0.388753,0.390625,0.392469,0.394283,0.396069,0.397826,0.399555,0.401255,0.402928,0.404572,0.406189,0.407778,0.409339,0.410873,0.41238,0.41386,0.415314,0.41674,0.418141,0.419515,0.420863,0.422185,0.423482,0.424753,0.425999,0.427219,0.428415,0.429587,0.430733,0.431856,0.432954,0.434029,0.43508,0.436107,0.437111,0.438092,0.43905,0.439986,0.440899,0.441789,0.442658,0.443504,0.444329,0.445132,0.445914,0.446675,0.447415,0.448134,0.448832,0.44951,0.450167,0.450805,0.451422,0.45202,0.452598,0.453156,0.453695,0.454215,0.454716,0.455198,0.455662,0.456106,0.456532,0.45694,0.45733,0.457701,0.458054,0.45839,0.458707,0.459007,0.459289,0.459554,0.459801,0.460031,0.460243,0.460439,0.460617,0.460778,0.460921,0.461048,0.461158,0.461251,0.461327,0.461386,0.461428,0.461453,0.461462
4.27924e-31,0.00435177,0.00870301,0.0130532,0.0174017,0.0217481,0.0260919,0.0304324,0.0347692,0.0391017,0.0434294,0.0477518,0.0520683,0.0563785,0.0606817,0.0649775,0.0692654,0.0735448,0.0778153,0.0820763,0.0863273,0.0905678,0.0947974,0.0990154,0.103222,0.107415,0.111596,0.115763,0.119916,0.124056,0.12818,0.132289,0.136382,0.140459,0.144519,0.148562,0.152588,0.156596,0.160585,0.164556,0.168507,0.172439,0.176351,0.180242,0.184113,0.187962,0.19179,0.195596,0.19938,0.203141,0.206879,0.210594,0.214285,0.217952,0.221595,0.225214,0.228807,0.232376,0.235919,0.239436,0.242927,0.246392,0.249831,0.253242,0.256627,0.259985,0.263315,0.266617,0.269891,0.273138,0.276356,0.279545,0.282706,0.285838,0.288942,0.292016,0.295061,0.298076,0.301062,0.304018,0.306945,0.309842,0.312708,0.315545,0.318352,0.321128,0.323875,0.326591,0.329276,0.331931,0.334556,0.337151,0.339714,0.342248,0.344751,0.347223,0.349665,0.352077,0.354458,0.356809,0.359129,0.361419,0.363679,0.365908,0.368108,0.370277,0.372417,0.374526,0.376606,0.378655,0.380676,0.382666,0.384628,0.38656,0.388462,0.390336,0.392181,0.393996,0.395784,0.397542,0.399273,0.400975,0.402648,0.404294,0.405913,0.407503,0.409066,0.410602,0.412111,0.413593,0.415048,0.416477,0.417879,0.419255,0.420605,0.421929,0.423227,0.4245,0.425748,0.426971,0.428169,0.429342,0.430491,0.431615,0.432716,0.433792,0.434845,0.435874,0.43688,0.437863,0.438823,0.439761,0.440675,0.441568,0.442438,0.443287,0.444113,0.444918,0.445702,0.446465,0.447206,0.447927,0.448627,0.449306,0.449966,0.450605,0.451224,0.451823,0.452402,0.452962,0.453503,0.454025,0.454527,0.45501,0.455475,0.455921,0.456348,0.456757,0.457148,0.45752,0.457874,0.458211,0.458529,0.45883,0.459113,0.459379,0.459627,0.459857,0.46007,0.460266,0.460445,0.460606,0.460751,0.460878,0.460988,0.461081,0.461157,0.461217,0.461259,0.461284,0.461293
4.27399e-31,0.00434643,0.00869232,0.0130372,0.0173804,0.0217215,0.0260599,0.0303951,0.0347266,0.0390538,0.0433763,0.0476934,0.0520047,0.0563097,0.0606077,0.0648984,0.0691812,0.0734555,0.0777209,0.0819768,0.0862228,0.0904584,0.094683,0.0988961,0.103097,0.107286,0.111462,0.115625,0.119773,0.123908,0.128027,0.132132,0.13622,0.140293,0.144349,0.148388,0.152409,0.156412,0.160398,0.164364,0.168312,0.172239,0.176147,0.180035,0.183902,0.187747,0.191572,0.195374,0.199154,0.202912,0.206647,0.210358,0.214046,0.21771,0.22135,0.224966,0.228557,0.232122,0.235662,0.239177,0.242665,0.246128,0.249564,0.252973,0.256356,0.259711,0.263039,0.266339,0.269611,0.272856,0.276072,0.27926,0.282419,0.28555,0.288651,0.291724,0.294767,0.297782,0.300766,0.303722,0.306647,0.309543,0.312409,0.315245,0.318051,0.320827,0.323572,0.326288,0.328973,0.331628,0.334252,0.336847,0.33941,0.341944,0.344447,0.346919,0.349361,0.351773,0.354155,0.356506,0.358827,0.361117,0.363377,0.365608,0.367808,0.369978,0.372118,0.374228,0.376309,0.37836,0.380381,0.382373,0.384335,0.386268,0.388172,0.390047,0.391893,0.39371,0.395499,0.397259,0.39899,0.400694,0.402369,0.404017,0.405637,0.407229,0.408794,0.410332,0.411842,0.413326,0.414783,0.416213,0.417617,0.418995,0.420347,0.421673,0.422973,0.424248,0.425498,0.426722,0.427922,0.429097,0.430248,0.431374,0.432477,0.433555,0.43461,0.435641,0.436649,0.437634,0.438596,0.439535,0.440452,0.441346,0.442219,0.443069,0.443898,0.444704,0.44549,0.446254,0.446998,0.44772,0.448422,0.449103,0.449764,0.450404,0.451025,0.451626,0.452207,0.452768,0.453311,0.453833,0.454337,0.454822,0.455288,0.455735,0.456163,0.456574,0.456965,0.457339,0.457694,0.458032,0.458351,0.458653,0.458937,0.459203,0.459452,0.459683,0.459897,0.460093,0.460273,0.460434,0.460579,0.460707,0.460817,0.460911,0.460987,0.461047,0.461089,0.461115,0.461123
4.26875e-31,0.0043411,0.00868168,0.0130212,0.0173591,0.0216949,0.026028,0.0303579,0.0346842,0.0390061,0.0433233,0.0476353,0.0519413,0.0562411,0.060534,0.0648195,0.0690972,0.0733664,0.0776267,0.0818777,0.0861187,0.0903492,0.0945689,0.0987772,0.102974,0.107158,0.111329,0.115487,0.119631,0.12376,0.127875,0.131975,0.136059,0.140127,0.144179,0.148213,0.152231,0.15623,0.160211,0.164173,0.168117,0.172041,0.175945,0.179828,0.183691,0.187533,0.191354,0.195153,0.198929,0.202684,0.206415,0.210123,0.213808,0.217469,0.221106,0.224719,0.228306,0.231869,0.235407,0.238918,0.242404,0.245864,0.249298,0.252705,0.256085,0.259438,0.262763,0.266062,0.269332,0.272574,0.275789,0.278975,0.282133,0.285262,0.288362,0.291433,0.294475,0.297488,0.300472,0.303426,0.30635,0.309245,0.31211,0.314945,0.317751,0.320526,0.323271,0.325986,0.328671,0.331325,0.333949,0.336543,0.339107,0.34164,0.344143,0.346616,0.349058,0.35147,0.353852,0.356203,0.358525,0.360816,0.363077,0.365307,0.367508,0.369679,0.37182,0.373931,0.376012,0.378064,0.380086,0.382079,0.384043,0.385977,0.387882,0.389758,0.391606,0.393424,0.395214,0.396976,0.398709,0.400414,0.402091,0.40374,0.405361,0.406955,0.408522,0.410061,0.411573,0.413059,0.414517,0.41595,0.417355,0.418735,0.420089,0.421417,0.422719,0.423996,0.425247,0.426474,0.427676,0.428853,0.430005,0.431134,0.432238,0.433318,0.434375,0.435408,0.436418,0.437405,0.438369,0.43931,0.440229,0.441125,0.441999,0.442851,0.443681,0.44449,0.445278,0.446044,0.446789,0.447513,0.448216,0.448899,0.449562,0.450204,0.450826,0.451428,0.452011,0.452574,0.453118,0.453642,0.454147,0.454633,0.4551,0.455549,0.455978,0.45639,0.456783,0.457157,0.457514,0.457852,0.458173,0.458475,0.45876,0.459027,0.459276,0.459508,0.459723,0.45992,0.4601,0.460262,0.460407,0.460535,0.460646,0.46074,0.460817,0.460876,0.460919,0.460944,0.460953
4.26353e-31,0.0043358,0.00867107,0.0130053,0.0173379,0.0216684,0.0259962,0.0303209,0.0346419,0.0389586,0.0432706,0.0475773,0.0518782,0.0561728,0.0604605,0.0647409,0.0690134,0.0732776,0.0775329,0.0817788,0.0860148,0.0902405,0.0944553,0.0986587,0.10285,0.107029,0.111196,0.115349,0.119488,0.123613,0.127724,0.131819,0.135899,0.139963,0.14401,0.14804,0.152053,0.156048,0.160025,0.163983,0.167923,0.171842,0.175742,0.179622,0.183482,0.18732,0.191137,0.194932,0.198705,0.202456,0.206184,0.209889,0.213571,0.217229,0.220863,0.224472,0.228057,0.231617,0.235151,0.238661,0.242144,0.245601,0.249032,0.252437,0.255815,0.259165,0.262489,0.265785,0.269054,0.272294,0.275507,0.278691,0.281847,0.284974,0.288073,0.291143,0.294184,0.297195,0.300178,0.303131,0.306054,0.308948,0.311812,0.314647,0.317451,0.320226,0.32297,0.325685,0.328369,0.331023,0.333647,0.336241,0.338804,0.341338,0.343841,0.346313,0.348756,0.351168,0.35355,0.355902,0.358223,0.360515,0.362776,0.365008,0.367209,0.369381,0.371522,0.373634,0.375717,0.377769,0.379793,0.381786,0.383751,0.385686,0.387593,0.38947,0.391319,0.393139,0.39493,0.396693,0.398427,0.400134,0.401813,0.403463,0.405086,0.406682,0.40825,0.409791,0.411305,0.412792,0.414252,0.415686,0.417094,0.418475,0.419831,0.421161,0.422465,0.423743,0.424997,0.426225,0.427429,0.428608,0.429763,0.430893,0.431999,0.433081,0.43414,0.435175,0.436187,0.437176,0.438141,0.439084,0.440005,0.440903,0.441779,0.442633,0.443465,0.444276,0.445065,0.445833,0.44658,0.447305,0.448011,0.448695,0.449359,0.450003,0.450627,0.451231,0.451815,0.452379,0.452924,0.45345,0.453956,0.454444,0.454912,0.455362,0.455793,0.456205,0.456599,0.456975,0.457333,0.457672,0.457993,0.458297,0.458582,0.45885,0.459101,0.459333,0.459548,0.459746,0.459926,0.460089,0.460235,0.460363,0.460475,0.460569,0.460645,0.460705,0.460748,0.460774,0.460782
